paso,x,y,radio,f_net,gap,freno
2110,-0.5665620050232814,-0.2700803679413142,0.6274207689503059,1.9393675058095614,0.004620533195829343,5.014382849952254e-05
2120,-0.5635473439385004,-0.28134907981094065,0.6296514236676658,1.9294125002865499,0.00451922481478527,4.781241069036345e-05
2130,-0.5603601519022227,-0.29253165574022116,0.6318967448044785,1.9194607481462178,0.0044194799443181155,4.557477044363883e-05
2140,-0.5570028963745661,-0.30362545114879314,0.6341555222164386,1.9095183363908648,0.004321345462502341,4.3429037425657686e-05
2150,-0.5534780711542904,-0.3146279034081092,0.6364265630168849,1.8995911213619117,0.004224862328089759,4.137316997026095e-05
2160,-0.5497881936016681,-0.3255365309629632,0.638708692122084,1.8896847299261692,0.004130065845311538,3.940498138428147e-05
2170,-0.5459358019645506,-0.33634893237292335,0.6410007527339364,1.8798045612383145,0.004036985933258752,3.7522164535291375e-05
2180,-0.5419234528080168,-0.34706278528081164,0.6433016067628313,1.8699557890308156,0.003945647397889424,3.5722314701318296e-05
2190,-0.5377537185476126,-0.35767584531512303,0.6456101351934083,1.860143364383868,0.0038560702048786462,3.400295068344641e-05
2200,-0.533429185085828,-0.3681859449330162,0.6479252383960009,1.850372018929426,0.003768269751695385,3.236153420061609e-05
2210,-0.5289524495511327,-0.3785909922102382,0.6502458363865354,1.8406462684450666,0.0036822571374532445,3.079548760161759e-05
2220,-0.5243261181385974,-0.3888889695840691,0.6525708690376429,1.8309704167952499,0.003598039429241246,2.9302209942390958e-05
2230,-0.5195528040508617,-0.39907793255508994,0.6548992962437151,1.8213485601794295,0.0035156199237935818,2.7879091487477145e-05
2240,-0.5146351255379675,-0.40915600835329247,0.657230098042592,1.811784591648459,0.0034349984035035937,2.6523526703003775e-05
2250,-0.5095757040343694,-0.4191213945737665,0.6595622746965222,1.8022822058527659,0.003356171385925578,2.52329258151234e-05
2260,-0.5043771623912429,-0.4289723577869129,0.6618948467349764,1.7928449039878334,0.0032791323660387125,2.400472501256471e-05
2270,-0.49904212320205077,-0.43870723212785095,0.6642268549618261,1.7834759989046047,0.00320387205066958,2.2836395375099982e-05
2280,-0.49357320721919123,-0.4483244178694109,0.6665573604293338,1.7741786203544712,0.0031303785845829663,2.1725450611463907e-05
2290,-0.48797303185942315,-0.45782237998282843,0.668885444381314,1.7649557203405932,0.0030586377678558084,2.066945369078483e-05
2300,-0.48224420979567745,-0.46719964668999253,0.6712102081677512,1.7558100785492599,0.0029886332642448813,1.9666022451059184e-05
2310,-0.4763893476327738,-0.47645480801083867,0.6735307731330711,1.7467443078370057,0.0029203468003466725,1.8712834266801478e-05
2320,-0.4704110446645011,-0.48558651430922556,0.6758462804801729,1.7377608597510839,0.002853758355427017,1.7807629855875414e-05
2330,-0.4643118917094764,-0.49459347484039284,0.678155891112249,1.7288620300627517,0.0027888463418691565,1.694821630279171e-05
2340,-0.458094470023157,-0.503474456302859,0.680458785454319,1.7200499642946052,0.002725587776252487,1.613246937258526e-05
