paso,geo_x,geo_y,geo_radio,newton_x,newton_y,newton_radio,delta_radio
4100,0.6874513255950738,-0.0700354703422283,0.6912351958704838,-0.6765654760652448,0.4269182083216981,0.8,-0.10876480412951628
4110,0.6861787290139754,-0.0594343872301756,0.688974561770083,-0.6792371680949582,0.4226545509968414,0.8,-0.11102543822991706
4120,0.6847378819980134,-0.0488187357910608,0.6867035919273984,-0.6818819912936991,0.41837417457264225,0.8,-0.11329640807260166
4130,0.6831277363216152,-0.0381910191860064,0.6844230164555113,-0.6844998410392371,0.414077248369503,0.8,-0.11557698354448875
4140,0.6813472708880596,-0.0275537858730092,0.6821335839199518,-0.6870906137763407,0.40976394236249175,0.8,-0.11786641608004822
4150,0.6793954932736938,-0.0169096300239813,0.6798360615893536,-0.689654207020873,0.40543442717461836,0.8,-0.12016393841064643
4160,0.6772714413274458,-0.0062611919059717,0.6775312356737293,-0.6921905193638465,0.4010888740700851,0.8,-0.12246876432627074
4170,0.6749741848260873,0.0043888417766477,0.6752199115488543,-0.6946994504754341,0.39672745494751166,0.8,-0.12478008845114574
4180,0.6725028271855743,0.0150377375823954,0.6729029139651566,-0.6971809011089379,0.3923503423331365,0.8,-0.1270970860348435
4190,0.6698565072286562,0.0256827150788023,0.6705810872394262,-0.6996347731047153,0.3879577093739903,0.8,-0.12941891276057382
4200,0.6670344010087865,0.0363209466380993,0.6682552954275651,-0.7020609693940622,0.38354972983104796,0.8,-0.13174470457243492
4210,0.6640357236902068,0.046949557286269,0.6659264224765092,-0.7044593940030517,0.3791265780723547,0.8,-0.1340735775234908
4220,0.6608597314838861,0.0575656246094063,0.6635953723533661,-0.7068299520563321,0.37468842906612865,0.8,-0.13640462764663397
4230,0.6575057236388029,0.0681661787214655,0.6612630691497214,-0.7091725497808788,0.3702354583738394,0.8,-0.1387369308502786
4240,0.6539730444878378,0.0787482022976092,0.6589304571589755,-0.7114870945097042,0.3657678421432635,0.8,-0.14106954284102458
4250,0.6502610855473153,0.0893086306774996,0.6565985009244917,-0.713773494685523,0.36128575710151634,0.8,-0.14340149907550837
4260,0.6463692876689777,0.0998443520429924,0.6542681852562481,-0.7160316598643742,0.3567893805480611,0.8,-0.14573181474375196
4270,0.6422971432429077,0.1103522076748044,0.6519405152136011,-0.7182615007191991,0.35227889034769583,0.8,-0.14805948478639896
4280,0.6380441984496305,0.1208289922928251,0.6496165160517069,-0.7204629290433746,0.3477544649235169,0.8,-0.15038348394829315
4290,0.6336100555593164,0.1312714544848311,0.6472972331290552,-0.7226358577542018,0.34321628324986125,0.8,-0.15270276687094486
4300,0.6289943752756832,0.141676297228433,0.6449837317735252,-0.724780200896352,0.33866452484522763,0.8,-0.15501626822647485
4310,0.6241968791218551,0.1520401785111409,0.642677097104304,-0.7268958736452655,0.3340993697651737,0.8,-0.15732290289569606
4320,0.6192173518650681,0.1623597120534756,0.6403784338069656,-0.7289827923105086,0.3295209985951943,0.8,-0.15962156619303447
4330,0.6140556439767436,0.1726314681400642,0.6380888658589731,-0.7310408743390826,0.3249295924435781,0.8,-0.16191113414102698
4340,0.6087116741240407,0.1828519745636574,0.6358095362028362,-0.7330700383186904,0.32032533293424326,0.8,-0.16419046379716384
4350,0.6031854316885991,0.1930177176869722,0.6335416063641525,-0.7350702039809568,0.3157084021995529,0.8,-0.16645839363584758
4360,0.597476979307747,0.2031251436272049,0.6312862560117587,-0.7370412922046032,0.31107898287311025,0.8,-0.16871374398824135
4370,0.5915864554330079,0.2131706595679702,0.6290446824572392,-0.738983225018578,0.30643725808253447,0.8,-0.17095531754276083
4380,0.5855140769002897,0.2231506352032999,0.6268181000910843,-0.7408959256051406,0.3017834114422162,0.8,-0.17318189990891575
4390,0.5792601415056666,0.2330614043181759,0.624607739752838,-0.7427793183029006,0.2971176270460548,0.8,-0.17539226024716204
4400,0.5728250305802022,0.2428992665098809,0.6224148480326734,-0.7446333286098095,0.2924400894601756,0.8,-0.1775851519673266
4410,0.5662092115567688,0.2526604890542091,0.6202406865019203,-0.7464578831861098,0.28775098371562896,0.8,-0.17975931349807972
4420,0.5594132405213501,0.2623413089203083,0.6180865308702137,-0.7482529098572344,0.283050495301071,0.8,-0.18191346912978634
4430,0.5524377647408208,0.2719379349375985,0.6159536700670825,-0.750018337616662,0.2783388101554272,0.8,-0.18404632993291759
4440,0.5452835251587305,0.2814465501178447,0.613843405245987,-0.7517540966287267,0.2736161146605351,0.8,-0.18615659475401303
4450,0.5379513588501394,0.2908633141350466,0.6117570487090263,-0.7534601182313798,0.268882595633773,0.8,-0.1882429512909738
4460,0.5304422014261039,0.300184365965341,0.6096959227507878,-0.7551363349389063,0.26413844032066963,0.8,-0.19030407724921228
4470,0.5227570893779644,0.3094058266885947,0.6076613584200871,-0.7567826804445938,0.25938383638749696,0.8,-0.19233864157991298
4480,0.514897162351173,0.3185238024528006,0.6056546941986598,-0.7583990896233563,0.2546189719138471,0.8,-0.19434530580134024
4490,0.5068636653380062,0.3275343876017687,0.6036772745962175,-0.7599854985343096,0.24984403538519184,0.8,-0.1963227254037826
4500,0.4986579507781465,0.3364336679659284,0.6017304486616503,-0.7615418444233012,0.24505921568542705,0.8,-0.19826955133834978
4510,0.4902814805558024,0.3452177243153454,0.5998155684105843,-0.7630680657253923,0.2402647020894007,0.8,-0.2001844315894158
4520,0.4817358278817532,0.3538826359732739,0.5979339871699393,-0.7645641020672934,0.2354606842554258,0.8,-0.20206601283006076
4530,0.4730226790484877,0.3624244845877548,0.5960870578406173,-0.7660298942697527,0.23064735221777785,0.8,-0.20391294215938272
4540,0.4641438350464288,0.3708393580579006,0.5942761310799591,-0.7674653843498961,0.22582489637917777,0.8,-0.2057238689200409
4550,0.4551012130291373,0.3791233546106051,0.5925025534061461,-0.7688705155235223,0.2209935075032596,0.8,-0.20749744659385394
4560,0.4458968476153469,0.3872725870224714,0.5907676652272894,-0.7702452322073475,0.2161533767070258,0.8,-0.20923233477271064
4570,0.4365328920157205,0.3952831869807768,0.589072798798534,-0.7715894800212056,0.21130469545328517,0.8,-0.21092720120146602
4580,0.4270116189723372,0.4031513095762913,0.587419276111117,-0.7729032057901983,0.20644765554308037,0.8,-0.21258072388888305
4590,0.417335421499121,0.4108731379197429,0.5858084067179339,-0.7741863575467991,0.20158244910810033,0.8,-0.21419159328206616
4600,0.4075068134117153,0.4184448878726887,0.5842414855008077,-0.7754388845329084,0.19670926860308047,0.8,-0.21575851449919237
4610,0.3975284296356972,0.4258628128825074,0.582719790385284,-0.7766607372018621,0.19182830679818905,0.8,-0.21728020961471606
4620,0.387403026282506,0.4331232089101977,0.5812445800094159,-0.7778518672203911,0.18693975677140223,0.8,-0.21875541999058412
4630,0.3771334804830507,0.440222419438636,0.5798170913536285,-0.7790122274705334,0.18204381190086621,0.8,-0.22018290864637158
4640,0.3667227899696444,0.447156840547955,0.578438537339362,-0.7801417720514977,0.17714066585724764,0.8,-0.22156146266063803
4650,0.3561740723977043,0.4539229260437315,0.5771101044047899,-0.7812404562814794,0.17223051259607264,0.8,-0.2228898955952101
4660,0.3454905643995447,0.4605171926227535,0.5758329500664584,-0.7823082366994281,0.1673135463500543,0.8,-0.22416704993354164
4670,0.3346756203635851,0.4669362250602699,0.5746082004762263,-0.7833450710667664,0.1623899616214095,0.8,-0.22539179952377375
4680,0.3237327109333788,0.4731766814018277,0.573436947983353,-0.7843509183690615,0.15745995317416445,0.8,-0.22656305201664706
4690,0.3126654212220482,0.4792352981420788,0.5723202487120098,-0.7853257388176464,0.15252371602645176,0.8,-0.22767975128799023
4700,0.3014774487389813,0.485108895372309,0.5712591201648498,-0.7862694938511958,0.14758144544279403,0.8,-0.22874087983515023
4710,0.2901726010269869,0.4907943818779083,0.5702545388635635,-0.7871821461372492,0.14263333692638094,0.8,-0.22974546113643657
4720,0.2787547930095244,0.4962887601665811,0.5693074380375674,-0.7880636595736892,0.13767958621133544,0.8,-0.2306925619624326
4730,0.2672280440490991,0.5015891314077888,0.5684187053721032,-0.7889139992901693,0.13272038925497093,0.8,-0.2315812946278969
4740,0.2555964747194446,0.5066927002637461,0.5675891808270779,-0.7897331316494927,0.1277559422300398,0.8,-0.23241081917292217
4750,0.2438643032956739,0.5115967795922459,0.5668196545379255,-0.7905210242489437,0.12278644151697332,0.8,-0.23318034546207456
4760,0.2320358419681741,0.5162987950016914,0.5661108648096325,-0.7912776459215691,0.11781208369611325,0.8,-0.23388913519036758
