paso,x,y,radio,f_net,gap,freno,theta_rad,theta_deg,F_newton_norm,phase_cos_2theta,F_GEO_public_norm,ratio_GEO_Newton,dr_step,dtheta_step,curvature_proxy,E_newton_like,E_GEO_like
2060,-0.5789632000186214,-0.2125431578291862,0.6165309720257751,1.9889621309219827,0.0051484409980436,6.325739350292855e-05,3.4934281506319884,200.15868906340538,2.630814353328733,0.762472119700838,2.0059225965219483,0.762472119700838,0.0021274877336751596,0.018926201594150482,-0.0001307007188641185,-1.6219785304771248,-1.2367134082421436
2070,-0.5768470765663731,-0.2241999625528361,0.6186695850695612,1.979090236536684,0.0050402429056332,6.04370745942385e-05,3.512288988936381,201.23933549632574,2.612657425756798,0.7375287818783982,1.9269100486839628,0.7375287818783982,0.0021490891491247055,0.018795499072767008,-0.0001306537095034921,-1.616371685521866,-1.1921206402856752
2080,-0.5745465842227184,-0.2357851077092715,0.6208291503240245,1.969187705761976,0.0049332764770437,5.771628198984662e-05,3.5310191487775224,202.31249460482854,2.59451268837888,0.7117197384480415,1.8465658919731414,0.7117197384480415,0.0021693984193891236,0.018664894175143498,-0.0001305076822137874,-1.6107491078311607,-1.1464019337310098
2090,-0.5720640135692314,-0.247295529112554,0.6230083819083394,1.9592617730054056,0.0048276218411091,5.509445200390536e-05,3.549618777286668,203.3781748189138,2.576393653476194,0.685102266528419,1.7650931314659746,0.685102266528419,0.002188428559895317,0.018534483708339433,-0.00013026704904117725,-1.6051148412111185,-1.0996678157521407
2100,-0.5694016969145947,-0.2587282474545289,0.6252060074438152,1.949319446491851,0.0047233520319507,5.2570694893659866e-05,3.5680881161942013,204.43638998871222,2.5583132210397257,0.6577331737510282,1.6826874743236746,0.6577331737510282,0.002206193520983224,0.018404360077061144,-0.00012993619534684697,-1.5994727947169736,-1.0520263175976219
2110,-0.5665620050232814,-0.2700803679413142,0.6274207689503059,1.9393675058095612,0.0046205331958293,5.014382849952254e-05,3.5864274974407904,205.4871591330231,2.5402836833151725,0.6296686685872889,1.599537044707079,0.6296686685872889,0.00222270811192532,0.01827461131764574,-0.00012951946586825525,-1.5938267419375207,-1.0035827625546152
2120,-0.5635473439385004,-0.2813490798109406,0.6296514236676658,1.9294125002865496,0.0045192248147852,4.781241069036345e-05,3.6046373388294928,206.53050619019845,2.522316731211481,0.6009642415635648,1.5158221613555976,0.6009642415635648,0.002237987927086349,0.018145321145324633,-0.0001290211520850182,-1.588180320748082,-0.9544395819245501
2130,-0.5603601519022227,-0.2925316557402211,0.6318967448044785,1.9194607481462176,0.0044194799443181,4.557477044363883e-05,3.6227181397314396,207.56645977209632,2.5044234623930395,0.5716745571379285,1.4317151737493783,0.5716745571379285,0.0022520492743863807,0.018016569013475703,-0.00012844548085766405,-1.582537033498123,-0.9046961577794106
2140,-0.5570028963745661,-0.3036254511487931,0.6341555222164386,1.9095183363908648,0.0043213454625023,4.3429037425657686e-05,3.640670476856444,208.5950529217551,2.486614390880895,0.5418533559595934,1.3473803526762331,0.5418533559595934,0.0022649091062031945,0.017888430183609305,-0.00012779660429229622,-1.5769002475999854,-0.8544486911755658
2150,-0.5534780711542904,-0.3146279034081092,0.6364265630168849,1.899591121361912,0.0042248623280897,4.137316997026095e-05,3.6584950000986582,209.61632287536682,2.468899457994643,0.5115533671868059,1.2629738309828398,0.5115533671868059,0.0022765849528227355,0.01776097580489111,-0.00012707859078475714,-1.571273196485781,-0.8037900944326769
2160,-0.5497881936016681,-0.3255365309629632,0.638708692122084,1.8896847299261688,0.0041300658453115,3.940498138428147e-05,3.6761924284662264,210.63031082906357,2.4512880444736407,0.4808262305012523,1.1786435902970467,0.4808262305012523,0.00228709485852574,0.01763427300203979,-0.0001262954171952213,-1.56565898090026,-0.7528099060367041
2170,-0.5459358019645506,-0.3363489323729233,0.6410007527339364,1.8798045612383143,0.0040369859332587,3.7522164535291375e-05,3.693763546102738,211.63706171096356,2.433788983623751,0.44972242742628477,1.0945294895586237,0.4497224274262847,0.002296457320373646,0.017508384970500668,-0.00012545096209293227,-1.5600605704983865,-0.701594226696569
2180,-0.5419234528080168,-0.3470627852808116,0.6433016067628313,1.869955789030816,0.0039456473978894,3.5722314701318296e-05,3.7112091984072277,212.6366239588635,2.4164105753438943,0.418291221531914,1.0107633312832327,0.418291221531914,0.0023046912297359223,0.017383371077853926,-0.00012454900001157565,-1.5544808057174249,-0.6502256750714556
2190,-0.5377537185476126,-0.357675845315123,0.6456101351934083,1.860143364383868,0.0038560702048786,3.400295068344641e-05,3.7285302882584457,213.62904930390516,2.399160600895002,0.3865806070912019,0.9274689616032826,0.3865806070912019,0.0023118158165847946,0.017259286970477516,-0.00012359319665666835,-1.548922399894521,-0.5987833616883853
2200,-0.533429185085828,-0.3681859449330162,0.6479252383960009,1.850372018929426,0.0037682697516953,3.236153420061609e-05,3.7457277723481828,214.6143925604905,2.382046338282511,0.35463726573975457,0.8447624002739043,0.35463726573975457,0.0023178505965635865,0.01713618468454059,-0.00012258710500412384,-1.543387941602017,-0.5473428795854474
2210,-0.5289524495511327,-0.3785909922102382,0.6502458363865354,1.8406462684450664,0.0036822571374532,3.079548760161759e-05,3.762802657627527,215.59271142266695,2.3650745781321647,0.32250653068213775,0.762751996997925,0.32250653068213775,0.0023228153208210145,0.01701411276046927,-0.0001215341622249344,-1.537879897174082,-0.4959763102434159
2220,-0.5243261181385974,-0.3888889695840691,0.6525708690376429,1.8309704167952496,0.0035980394292412,2.930220994239096e-05,3.7797559978691213,216.56406626715966,2.348251639947498,0.29023235798548713,0.6815386106052495,0.29023235798548713,0.0023267299285898435,0.01689311636009072,-0.00012043768737701743,-1.532400613399609,-0.4447522434053754
2230,-0.5195528040508617,-0.3990779325550899,0.6548992962437151,1.8213485601794293,0.0035156199237935,2.7879091487477145e-05,3.7965888903477083,217.52851996318017,2.3315833886459245,0.2578573045011097,0.6012158078158014,0.2578573045011097,0.002329614502474542,0.016773237385715234,-0.0001193008798020534,-1.5269523203577526,-0.3937358094291651
2240,-0.5146351255379675,-0.4091560083532924,0.657230098042592,1.811784591648459,0.0034349984035035,2.6523526703003772e-05,3.8133024726405518,218.4861376891047,2.3150752512787265,0.22542251195879065,0.5218700785168789,0.22542251195879062,0.002331489226403527,0.016654514600486614,-0.00011812681816825155,-1.5215371343738957,-0.34298872286914356
2250,-0.5095757040343694,-0.4191213945737665,0.6595622746965222,1.8022822058527657,0.0033561713859255,2.52329258151234e-05,3.8298979195486815,219.43698675607396,2.2987322338484044,0.1929676967855212,0.4435810646923627,0.1929676967855212,0.002332374346192212,0.01653698374937873,-0.00011691846010319917,-1.5161570610752715,-0.29256933604079993
2260,-0.5043771623912429,-0.4289723577869129,0.6618948467349764,1.7928449039878334,0.0032791323660387,2.400472501256471e-05,3.8463764401393092,220.38113643853634,2.282558938144751,0.16053114520996034,0.3664218003496079,0.16053114520996034,0.0023322901326519596,0.016420677680280216,-0.00011567864235895176,-1.5108139985268707,-0.2425327013827579
2270,-0.4990421232020507,-0.4387072321278509,0.6642268549618261,1.7834759989046047,0.0032038720506695,2.2836395375099982e-05,3.862739274909242,221.3186578117234,2.2665595785286357,0.1281497132257239,0.2904589599974623,0.1281497132257239,0.0023312568471786643,0.016305626464660827,-0.00011441008145718357,-1.5055097404296778,-0.19293064149459724
2280,-0.4935732072191912,-0.4483244178694109,0.6665573604293338,1.7741786203544712,0.0031303785845829,2.1725450611463907e-05,3.878987693068631,222.24962359602011,2.2507379985996994,0.09585883100023752,0.21575311343358142,0.09585883100023752,0.0023292947097439676,0.01619185751736585,-0.00011311537476288436,-1.5002459793646172,-0.14381182579469867
2290,-0.4879730318594231,-0.4578223799828284,0.668885444381314,1.7649557203405932,0.0030586377678558,2.066945369078483e-05,3.8951229899439737,223.1741080081679,2.2350976876911632,0.06369251133098812,0.14235898479913475,0.06369251133098812,0.002326423869208727,0.01607939571513506,-0.00011179700194086095,-1.4950243100669511,-0.09522185280904198
2300,-0.4822442097956774,-0.4671996466899925,0.6712102081677512,1.75581007854926,0.0029886332642448,1.9666022451059184e-05,3.911146484498901,224.09218661921608,2.2196417971414033,0.03168336176731091,0.07032571405267521,0.03168336176731091,0.002322664375878525,0.015968263513484127,-0.00011045732674708209,-1.489846232717123,-0.04720333716884188
2310,-0.4763893476327738,-0.4764548080108386,0.6735307731330711,1.7467443078370055,0.0029203468003466,1.871283426680148e-05,3.927059516970942,225.00393621911866,2.20437315629817,-0.0001373999669684012,-0.00030288079886139885,-0.0001373999669684012,0.0023180361562108454,0.015858481061640894,-0.0001090985991114568,-1.4847131562352944,0.00020399953862428014
2320,-0.4704110446645011,-0.4855865143092255,0.6758462804801729,1.737760859751084,0.002853758355427,1.7807629855875414e-05,3.942863446622183,225.90943468785642,2.189294288217088,-0.03173992759693252,-0.06948804219638828,-0.03173992759693252,0.0023125589895889864,0.015750066315261213,-0.0001077229574766303,-1.4796264015680067,0.04696323485627833
2330,-0.4643118917094764,-0.4945934748403928,0.678155891112249,1.7288620300627515,0.0027888463418691,1.694821630279171e-05,3.9585596496014643,226.8087608729499,2.1744074250214407,-0.06309572529465242,-0.13719581356780536,-0.06309572529465242,0.002306252487073057,0.015643035146687634,-0.00010633243135194093,-1.474587204956506,0.09304014920694503
2340,-0.458094470023157,-0.503474456302859,0.680458785454319,1.7200499642946052,0.0027255877762524,1.613246937258526e-05,3.974149516915558,227.70199447321644,2.1597145228952646,-0.09417762436219793,-0.20339678306681375,-0.09417762436219793,0.0022991360720365783,0.015537401452557331,-0.00010492894404690034,-1.469596721177366,0.1384031279709597
2350,-0.4517613502833679,-0.5122282813973972,0.6827541632563222,1.7113266632248998,0.0026639584411302,1.5358335185853507e-05,3.989634452506579,228.58921592861387,2.1452172766864055,-0.12495975789137383,-0.26806583151912555,-0.12495975789137384,0.002291228962600811,0.015433177258593833,-0.00010351431555744028,-1.464656026747033,0.18302306249645078
2360,-0.445315091646693,-0.5208538273955051,0.6850412433795207,1.7026939883534198,0.0026039330376237,1.4623831321758405e-05,4.005015871432746,229.47050631600587,2.1309171341004283,-0.1554175336736705,-0.3311818854448548,-0.1554175336736705,0.0022825501557761085,0.01533037282144245,-0.00010209026557261858,-1.4597661230828822,0.22687325058991728
2370,-0.4387582408730847,-0.5293500247195829,0.6873192635678744,1.694153667315022,0.0025454853289926,1.3927047411850102e-05,4.020295198149464,230.3459472506753,2.116815309470204,-0.1855276056158316,-0.3927276758969425,-0.1855276056158316,0.002273118413222419,0.015228996727448596,-0.00010065841657425079,-1.454927939614263,0.2699292969802094
2380,-0.4320933315160593,-0.5377158555368349,0.6895874802059655,1.6857072992284214,0.0024885882753785,1.326614528353465e-05,4.035473864887643,231.21562079340856,2.102912797089526,-0.21526784389881415,-0.4526895037366867,-0.21526784389881415,0.0022629522485429487,0.015129055988293949,-9.922029700759616e-05,-1.450142336837845,0.3121690141974708
2390,-0.4253228831758653,-0.54595035236872,0.6918451680649603,1.6773563599691852,0.0024332141599493,1.2639358707946546e-05,4.050553310126052,232.07960936296803,2.089210384102359,-0.24461730410062876,-0.5110570118581581,-0.24461730410062876,0.0022520699160241686,0.015030556133433404,-9.777734450078235e-05,-1.4454101093123566,0.3535723242597838
2400,-0.4184494008130439,-0.5540525967176041,0.6940916200380138,1.6691022073572097,0.0023793347066961,1.2044992802952852e-05,4.06553497715451,232.93799565376898,2.075708662942252,-0.2735561954869457,-0.5678229647737774,-0.2735561954869457,0.002240489400739898,0.014933501299292384,-9.63309091108755e-05,-1.440731988588527,0.3941211615146191
2410,-0.4114753741198346,-0.5620217177120936,0.6963261468664401,1.6609460862501553,0.0023269211901586,1.1481423138051276e-05,4.080420312724637,233.7908625585732,2.0624080433190572,-0.302065848657194,-0.622983035882594,-0.302065848657194,0.002228228409938582,0.014837894315211653,-9.488225658049743e-05,-1.4361086460707133,0.43379937693928383
2420,-0.4044032769469222,-0.5698568907723754,0.698548076857891,1.6528891335354785,0.0022759445373686,1.0947094584071156e-05,4.095210765784933,234.63829309601454,2.049308763752463,-0.3301286827185623,-0.676535602661206,-0.3301286827185623,0.0022153043656343296,0.01474373678613139,-9.343257159377671e-05,-1.431540695807305,0.4725926441648797
2430,-0.397235566783071,-0.5775573362967338,0.7007567555977088,1.6449323830147395,0.0022263754223138,1.044051994686577e-05,4.109907786296899,235.4803703427674,2.0364109026539268,-0.3577281721454412,-0.7284815499434373,-0.3577281721454412,0.0022017343983263826,0.0146510291720241,-9.198296100754177e-05,-1.4270286972075672,0.5104883674511533
2440,-0.3899746842852392,-0.5851223183702802,0.7029515456545438,1.6370767701748778,0.0021781843532364,9.96027842062479e-06,4.124512824128981,236.3171773701746,2.023714388960465,-0.3848488134679301,-0.7788240813894122,-0.3848488134679301,0.002187535341774405,0.014559770864116306,-9.053445705076157e-05,-1.4225731576830998,0.5474755918056676
2450,-0.382623052856829,-0.5925511434967956,0.7051318262812576,1.6293231368420205,0.0021313417530822,9.505013893049584e-06,4.139027328025132,237.14879718515022,2.011219012325336,-0.4114760919196623,-0.8275685391861524,-0.4114760919196623,0.0021727237287574863,0.014469960257922576,-8.908802048734898e-05,-1.4181745352125514,0.5835449154092441
2460,-0.37518307827178,-0.599843159354464,0.7072969931120587,1.6216722357142763,0.0020858180334235,9.073433131434576e-06,4.153452744644826,237.97531267517658,1.9989244328721179,-0.4375964481626307,-0.8747222319703397,-0.4375964481626307,0.0021573157877496363,0.014381594823141608,-8.764454372434116e-05,-1.4138332408286765,0.6186884044808901
2470,-0.3676571483422806,-0.6069977535761575,0.7094464578567569,1.614124734770713,0.0020415836621755,8.664303875690738e-06,4.167790517671415,238.79680655721666,1.9868301905198678,-0.46319724519484623,-0.9202942709187543,-0.46319724519484623,0.002141327440448204,0.014294671170473894,-8.62048538572413e-05,-1.4095496410271857,0.6528995106891768
2480,-0.3600476326279333,-0.6140143525548339,0.7115796479929551,1.6066812215544195,0.0019986092254285,8.276452861536382e-06,4.182042086985774,239.61336133036755,1.974935713888094,-0.4882667355355455,-0.9642954139127018,-0.4882667355355455,0.0021247743000925023,0.014209185115427125,-8.47697156516336e-05,-1.4053240600972055,0.6861729911932213
2490,-0.3523568821842751,-0.620892420274497,0.7136960064569419,1.5993422073282224,0.0019568654837109,7.908763794466145e-06,4.196208887902269,240.4250592320848,1.9632403287911604,-0.5127940287722432,-1.0067379176489626,-0.5127940287722432,0.0021076716705125675,0.014125131739170627,-8.333983445485416e-05,-1.4011567823734645,0.7185048313748421
2500,-0.3445872293486215,-0.627631457167088,0.7157949913339803,1.5921081311022025,0.0019163234229963,7.56017529268954e-06,4.210292350464115,241.23198219780906,1.9517432663324839,-0.5367690595441715,-1.047635397540957,-0.5367690595441715,0.0020900345458546576,0.014042505446517417,-8.191585902883602e-05,-1.3970480544106147,0.7498921703040002
2510,-0.3367409875612703,-0.634230998995586,0.7178760755486512,1.5849793635326748,0.0018769543007578,7.229678814997376e-06,4.224293898795304,242.03421182383465,1.9404436706094372,-0.5601825560276392,-1.087002695229649,-0.5601825560276392,0.002071877610927364,0.013961300021112955,-8.049838429879941e-05,-1.3929980870803222,0.7803332289622669
2520,-0.3288204512201663,-0.6406906157635149,0.719938746555835,1.5779562106928158,0.0018387296873697,6.916316587470994e-06,4.238214950506341,242.83182933326046,1.9293406060404124,-0.5830260089804058,-1.124855753503579,-0.5830260089804058,0.002053215242119044,0.013881508677919818,-7.908795402156166e-05,-1.3890070575920097,0.809827241233486
2530,-0.3208278955671988,-0.6470099106509881,0.7219825060328893,1.571038917715497,0.0018016215031436,6.619179541074895e-06,4.252056916151144,243.62491554487272,1.9184330643257916,-0.6052916413944545,-1.1612114984111515,-0.6052916413944545,0.0020340615088401126,0.013803124113069831,-7.768506337257897e-05,-1.38507511143829,0.8383743876570895
2540,-0.3127655766043711,-0.6531885189773503,0.7240068695735152,1.5642276723093174,0.0017656020512796,6.337405270473745e-06,4.265821198732481,244.41355084480878,1.907719971054886,-0.626972378799269,-1.1960877283351545,-0.626972378799269,0.002014430175442228,0.01372613855117466,-7.62901614370648e-05,-1.381202364266325,0.8659757319272322
2550,-0.3046357310381453,-0.6592261071904173,0.7260113663837737,1.5575226081491422,0.0017306440470026,6.070176022870223e-06,4.279509193253493,245.19781516086096,1.8972001919710602,-0.6480618202512466,-1.2295030097897797,-0.6480618202512466,0.00199433470357524,0.013650543790195702,-7.490365361562112e-05,-1.377388903676467,0.8926331601104401
2560,-0.2964405762503352,-0.6651223718822609,0.7279955389806657,1.550923808142757,0.0016967206431428,5.8167167242678494e-06,4.293122286312872,245.97778793928222,1.8868725389073469,-0.6685542100387419,-1.2614765796929965,-0.6685542100387419,0.00197378825493838,0.013576331243943418,-7.352590394638092e-05,-1.3736347909496713,0.9183493225450899
2570,-0.2881823102939841,-0.6708770388314299,0.7299589428936505,1.544431307575535,0.0016638054524093,5.576293049310839e-06,4.30666185574138,246.7535481239601,1.8767357754049185,-0.6884444101267247,-1.2920282538623604,-0.6884444101267247,0.00195280369439077,0.01350349198230294,-7.215723733255963e-05,-1.3699400627052698,0.9431275783780978
2580,-0.2798631119127296,-0.6764898620714624,0.7319011463694473,1.538045097135201,0.0016318725665957,5.348209539731222e-06,4.320129270277478,247.52517413783164,1.8667886220266914,-0.7077278733599902,-1.3211783414795768,-0.7077278733599902,0.0019313935933854554,0.013432016769278299,-7.079794168340925e-05,-1.3663047324907762,0.9669719426873874
2590,-0.2714851405822195,-0.6819606229854933,0.7338217300804214,1.5317651258190252,0.0016008965729431,5.131807775434605e-06,4.333525889279937,248.29274386641723,1.8570297613783129,-0.7264006174392782,-1.3489475652683218,-0.7264006174392781,0.00190957023369287,0.013361896098936121,-6.944826996813092e-05,-1.3627287923054656,0.9898870361329721
2600,-0.2630505365722056,-0.687289129426731,0.735720286836833,1.5255913037258966,0.0015708525678784,4.926464601368359e-06,4.3468530624753505,249.05633464335435,1.847457842848594,-0.7444591996804768,-1.3753569871304843,-0.7444591996804768,0.0018873456113837617,0.013293120229342037,-6.81084421840783e-05,-1.3592122140595242,1.0118780370746823
2610,-0.2545614210280026,-0.6924752148645424,0.7375964213031889,1.5195235047359266,0.0015417161683315,4.731590412532605e-06,4.360112129738621,249.8160232378198,1.8380714870813126,-0.7619006925633738,-1.4004279389882424,-0.7619006925633738,0.0018647314410427107,0.013225679214567965,-6.677864724191629e-05,-1.3557549509706068,1.0329506360907281
2620,-0.2460198960700595,-0.6975187375558535,0.7394497497189184,1.5135615690802802,0.0015134635208268,4.546627498804754e-06,4.3733044209044865,250.57188584373162,1.8288692901900725,-0.7787226600729865,-1.4241819585826079,-0.7787226600729865,0.0018417391601848743,0.013159562934858204,-6.545904476285003e-05,-1.352356938899665,1.0531109928281084
2630,-0.2374280449104449,-0.7024195797415512,0.7412798996235587,1.5077053058040948,0.0014860713085326,4.371048450646587e-06,4.386431255608337,251.32399807062814,1.8198498277276938,-0.7949231348335469,-1.4466407299835886,-0.7949231348335469,0.0018183799338518658,0.013094761125042265,-6.414976679725015e-05,-1.3490180976279353,1.0723656951135863
2640,-0.2287879319851075,-0.707177646867549,0.7430865095866221,1.5019544951253712,0.0014595167564414,4.204354626237886e-06,4.399493943154571,252.07243493612546,1.8110116584213114,-0.8105005960324715,-1.4678260285722275,-0.8105005960324715,0.0017946646593626214,0.013031263401263704,-6.285091946711674e-05,-1.3457383320769722,1.09072172025213
2650,-0.2201016031008241,-0.7117928668301535,0.7448692289422839,1.4963088906928057,0.001433777634845,4.0460746801293374e-06,4.4124937824108645,252.81727085985952,1.8023533276841206,-0.8254539481292748,-1.4877596702607938,-0.8254539481292748,0.0017706039711981036,0.012969059286108031,-6.156258452549856e-05,-1.3425175334736306,1.108186398438584
2660,-0.2113710855958014,-0.7162651892453605,0.7466277175290184,1.4907682217455558,0.0014088322612574,3.895763153117614e-06,4.425432061726787,253.5585796588233,1.7938733709143544,-0.8397825003422673,-1.506463464723868,-0.8397825003422673,0.001746208246000358,0.012908138232212707,-6.028482084330378e-05,-1.3393555804618706,1.1247673782076386
2670,-0.2025983885129482,-0.7205945847416892,0.7483616454342846,1.4853321951779614,0.0013846595009308,3.7529991227167033e-06,4.43831005887529,254.29643454401403,1.785570316591822,-0.8534859469040504,-1.5239591724201362,-0.8534859469040504,0.0017214876076663832,0.012848489644421424,-5.901766582616652e-05,-1.3362523401632724,1.140472593847004
2680,-0.1937855027848826,-0.7247810442761529,0.7500706927443511,1.4800004975122545,0.0013612387660974,3.617384913319808e-06,4.45112904101563,255.03090811830907,1.777442689181967,-0.8665643480751548,-1.5402684651919212,-0.8665643480751548,0.0016964519325214367,0.012790102900560374,-5.77611367558184e-05,-1.3332076691881,1.1553102346987827
2690,-0.1849344014297874,-0.7288245784729542,0.7517545492993275,1.4747727967822766,0.0013385500140666,3.4885448649150127e-06,4.463890264676411,255.76207237549434,1.7694890118571094,-0.8790181119038415,-1.5554128902372304,-0.8790181119038415,0.001671110854555069,0.012732967370909787,-5.6515232067289034e-05,-1.3302214145987536,1.1692887162746535
2700,-0.1760470397572715,-0.7327252169844873,0.7534129144534613,1.4696487443312378,0.001316573744292,3.366124159026487e-06,4.4765949757574495,256.48999870037096,1.7617078090441862,-0.8908479767188339,-1.569413837256783,-0.8908479767188339,0.0016454737707050082,0.012677072436425796,-5.5279932560159395e-05,-1.327293414827402,1.182416653111223
2710,-0.1671253555834391,-0.7364830078742193,0.7550454968407375,1.4646279765264854,0.0012952909945206,3.249787700399401e-06,4.489244409549262,257.21475786987196,1.7540976088079807,-0.902054994340769,-1.5822925085864394,-0.902054994340769,0.0016195498461776259,0.012622407505789468,-5.405520254320173e-05,-1.3244235005495715,1.1947028332930252
2720,-0.1581712694544089,-0.7400980170210228,0.7566520141458165,1.4597101163942607,0.0012746833361257,3.1392190528241483e-06,4.501839790769028,257.9364200551229,1.7466569450784797,-0.9126405139973122,-1.5940698921333987,-0.9126405139973122,0.0015933480197914407,0.012568962031339392,-5.284099092262018e-05,-1.3216114955154104,1.2061561945719406
2730,-0.1491866848775694,-0.7435703275445279,0.7582321928803204,1.4548947751773602,0.0012547328687181,3.034119427402778e-06,4.514382333611941,258.6550548243838,1.7393843597306933,-0.9226061669261761,-1.604766736942476,-0.9226061669261761,0.0015668770093327233,0.012516725523944228,-5.16372322296732e-05,-1.3188572173403357,1.21678580201329
2740,-0.1401734885598912,-0.7469000392510579,0.759785768164482,1.450181553818575,0.0012354222141236,2.934206721491287e-06,4.526873241816917,259.37073114681425,1.7322784045249096,-0.9319538516497409,-1.6144035312266574,-0.9319538516497409,0.001540145316914987,0.012465687566880046,-5.044384759078646e-05,-1.3161604782567016,1.226600827100498
2750,-0.1311335506526562,-0.7500872680997187,0.7613124835141504,1.4455700443727333,0.0012167345098105,2.839214606505012e-06,4.539313708745701,260.08351739700566,1.7253376429150504,-0.9406857199045501,-1.6230004827039637,-0.9406857199045501,0.00151316123433054,0.012415837828762655,-4.926074564748362e-05,-1.3135210858281074,1.2356105282320196
2760,-0.1220687250019993,-0.7531321456882054,0.762812090633143,1.4410598313501253,0.0011986534018391,2.7488916627460053e-06,4.551704917474442,260.7934813602282,1.7185606517324783,-0.9488041632086301,-1.630577501090312,-0.9488041632086301,0.0014859328483884937,0.012367166075585079,-4.808782342236029e-05,-1.3109388436279086,1.243824232546067
2770,-0.1129808494046902,-0.7560348187579004,0.7642843492109274,1.4366504929940052,0.0011811630374061,2.663000559399333e-06,4.564048040896871,261.5006902383425,1.7119460227522636,-0.9563118000493759,-1.637154182605587,-0.956311800049376,0.0014584680462307875,0.012319662181917934,-4.6924967136208195e-05,-1.3084135518834492,1.2512513190106587
2780,-0.1038717458686178,-0.7587954487178318,0.7657290267256046,1.4323416024948283,0.0011642480570462,2.581317277847304e-06,4.576344241838278,262.2052106563299,1.7054923641486495,-0.9632114636746247,-1.6427497963575168,-0.9632114636746248,0.0014307745206194045,0.012273316141312662,-4.5772052977843813e-05,-1.3059450080874957,1.2579012027185263
2790,-0.0947432208774682,-0.7614142111870741,0.7671458982521662,1.4281327291437995,0.0011478935865512,2.5036303764641183e-06,4.588594673179497,262.90710866939645,1.699198301846119,-0.9695061904694904,-1.6473832724750581,-0.9695061904694904,0.0014028597751895022,0.012228118075962247,-4.462894782863991e-05,-1.3035330075782965,1.2637833203284716
2800,-0.0855970656591186,-0.7638912955551682,0.7685347462759836,1.4240234394282476,0.0011320852286593,2.429740295077306e-06,4.6008004779902025,263.60644977061037,1.6930624807722043,-0.9751992089015779,-1.6510731918699966,-0.9751992089015779,0.0013747311296636866,0.012184058245655383,-4.3495509947311106e-05,-1.3011773440896535,1.2689071165968862
2810,-0.0764350564572958,-0.7662269045601541,0.7698953605114935,1.420013298071258,0.0011168090545663,2.3594586973137465e-06,4.612962789670807,264.30329889903174,1.6870835660178605,-0.9802939290172679,-1.6538377775121116,-0.9802939290172679,0.0013463957250211545,0.012141127056067624,-4.237158960940235e-05,-1.2988778102723368,1.2732820319452145
2820,-0.0672589548060766,-0.7684212538838043,0.7712275377260259,1.4161018690179523,0.001102051595303,2.292607849087408e-06,4.625082732102338,264.9977204482999,1.6812602439110038,-0.9847939324719434,-1.655694887109856,-0.9847939324719434,0.0013178605286198186,0.012099315066436578,-4.125702970947387e-05,-1.296634198188141,1.2769174910113046
2830,-0.0580705078068304,-0.7704745717636645,0.7725310815687332,1.4122887163706974,0.0010877998330206,2.229020031529327e-06,4.637161419803681,265.68977827564345,1.6755912230084766,-0.9887029630772076,-1.656662007094643,-0.9887029630772076,0.0012891323392666965,0.012058612996648677,-4.015166632842515e-05,-1.294446299777815,1.279822892134653
2840,-0.0488714484072309,-0.7723870986215039,0.7738058024045593,1.408573405275471,0.0010740411922224,2.168536986709868e-06,4.649199958095635,266.3795357112791,1.670075235011522,-0.9920249178483987,-1.6567562478129503,-0.9920249178483987,0.0012602177922331204,0.012019011733779728,-3.9055329263071314e-05,-1.2923139073040737,1.2820075977276668
2850,-0.0396634956819849,-0.774159086707795,0.7750515171531994,1.404955502761554,0.0010607635309756,2.111009394554445e-06,4.66119944327124,267.06705556817104,1.664711035609531,-0.9947638385359872,-1.6559943398361554,-0.9947638385359872,0.0012311233642147146,0.011980502338122534,-3.796784252152463e-05,-1.2902368137708407,1.2834809254871231
2860,-0.0304483551149485,-0.7757907997618453,0.7762680491329887,1.4014345785366,0.001047955132136,2.056296379409117e-06,4.67316096277188,267.75240015212114,1.659497405256639,-0.9969239036247551,-1.6543926313036008,-0.9969239036247552,0.0012018553782302543,0.011943076048736678,-3.688902478860001e-05,-1.2882148133198277,1.2842521404020377
2870,-0.0212277188823223,-0.7772825126872107,0.7774552279096599,1.3980102057391193,0.0010356046946124,2.0042650447686107e-06,4.685085595368713,268.43563127216385,1.6544331498854967,-0.9985094207850002,-1.6519670862196707,-0.9985094207850002,0.0011724200084615721,0.011906724288545334,-3.581868986257675e-05,-1.2862477016055254,1.2843304475161708
2880,-0.0120032661366352,-0.7786345112420353,0.7786128891499119,1.3946819616502877,0.0010237013246973,1.954790034736688e-06,4.696974411348971,269.1168102512403,1.6495171015623022,-0.9995248197603654,-1.6487332836307005,-0.9995248197603654,0.0011428232850308473,0.011871438669011525,-3.475664705976378e-05,-1.284335276149613,1.283724985405321
2890,-0.0027766632912459,-0.7798470917439633,0.7797408744797216,1.3914494283669587,0.0010122345274865,1.907753120847381e-06,4.708828472706736,269.79599793712936,1.6447481190870117,-0.9999746456772914,-1.644706417612426,-0.9999746456772914,0.0011130710987140024,0.011837210994425806,-3.370270159264166e-05,-1.2824773366757838,1.2824448203315233
